IUCR,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,Year
1752,0,1,0,1125,011,28,27,2006
1156,0,1,1,0715,007,15,67,2003
1153,0,1,1,0612,006,17,71,2003
1153,0,1,1,0331,003,5,43,2007
1153,0,1,1,1614,016,41,76,2006
1153,0,1,1,0934,009,16,61,2009
0820,0,1,1,0512,005,,,2002
1754,0,1,1,0933,009,20,61,2009
1154,0,1,1,1032,010,22,30,2009
1153,0,1,1,1012,010,24,29,2009
1752,0,1,0,1125,011,28,27,2004
1811,0,0,1,0513,005,,,2002
1153,0,1,1,1532,015,28,25,2009
1153,0,1,1,1531,015,37,25,2006
1153,0,1,1,1122,011,28,26,2009
1154,0,1,1,1011,010,24,29,2006
1153,0,1,1,2233,022,34,49,2003
0281,0,1,1,1421,014,1,24,2006
1751,0,1,1,2411,024,50,2,2003
1153,0,1,1,1523,015,28,25,2002
1153,0,1,1,0331,003,5,43,2007
1153,0,1,1,0331,003,5,43,2008
1153,0,1,1,1021,010,24,29,2005
1752,0,1,1,2521,025,30,19,2006
0266,0,1,1,0833,008,13,65,2002
0266,0,1,1,0324,003,5,43,2008
1156,0,1,1,1832,018,42,8,2007
0266,0,0,1,2512,025,29,19,2008
1154,0,1,1,0113,001,2,32,2008
0810,0,1,0,0114,001,42,32,2014
1751,0,1,1,1014,010,24,29,2006
1156,0,1,1,0632,006,6,44,2007
1153,0,1,1,0623,006,6,69,2002
1153,0,1,1,0714,007,15,67,2006
1153,0,1,1,1023,010,28,29,2002
1154,0,1,1,0332,003,5,43,2008
0281,0,1,0,1112,011,27,23,2008
1153,0,1,1,1422,014,35,22,2009
1153,0,1,1,2512,025,29,19,2007
1153,0,1,1,1824,018,43,8,2007
1752,0,1,1,0813,008,13,62,2009
1153,0,1,1,1135,011,2,27,2009
1153,0,1,1,0921,009,14,58,2009
1562,0,1,1,1022,010,24,29,2001
2027,0,0,1,1531,015,37,25,2009
1153,0,1,1,2431,024,49,1,2008
1153,0,1,1,0424,004,7,46,2005
0266,0,0,1,0823,008,15,66,2009
1754,0,0,1,0823,008,15,66,2009
1153,0,1,1,0423,004,7,46,2006
1754,0,1,1,1022,010,24,29,2009
0460,0,1,1,1032,010,22,30,2014
1153,0,1,1,1925,019,46,6,2003
1153,0,1,1,0712,007,16,68,2008
1752,0,1,1,1031,010,22,30,2008
1153,0,1,1,0814,008,23,56,2007
1751,0,1,0,0813,008,13,62,2007
1153,0,1,1,0614,006,18,71,2007
2826,0,1,1,1224,012,2,28,2014
1153,0,1,1,0933,009,16,61,2007
1140,0,1,1,0815,008,23,62,2009
1153,0,1,1,1013,010,22,29,2009
1562,0,1,1,1022,010,24,29,2001
1153,0,1,1,0934,009,16,61,2007
1153,0,1,1,0925,009,3,37,2009
0560,0,1,1,0312,003,,,2002
1562,0,0,1,1512,015,29,25,2001
0266,0,0,1,0823,008,15,66,2009
1153,0,1,1,2411,024,50,2,2005
0266,0,0,1,0823,008,15,66,2009
1752,0,1,1,1011,010,24,29,2009
1153,0,1,1,0422,004,7,46,2002
1153,0,1,1,1422,014,26,23,2008
1751,0,1,0,1522,015,29,25,2001
1153,0,1,1,0621,006,17,44,2003
1562,0,1,1,1022,010,24,29,2001
0560,0,1,1,1831,018,42,8,2014
0820,0,1,1,1921,019,32,5,2013
0820,0,1,1,1731,017,38,15,2014
1195,0,1,1,2233,022,34,75,2009
0266,0,1,0,0312,003,20,69,2004
0820,0,1,1,1925,019,44,6,2014
0281,0,1,0,2234,022,34,75,2005
1154,0,1,1,1511,015,29,25,2008
1153,0,1,1,0432,004,10,52,2008
1753,0,0,0,2515,025,30,19,2001
1750,0,1,0,2433,024,40,77,2008
1153,0,1,1,0522,005,34,49,2006
1153,0,1,1,1723,017,39,14,2005
0460,0,1,0,0623,006,,,2002
1153,0,1,1,1531,015,37,25,2006
1153,0,1,1,0413,004,8,48,2009
1153,0,1,1,1133,011,24,29,2003
1140,0,0,1,0112,001,42,32,2009
1153,0,1,1,2222,022,21,73,2008
1130,0,1,1,0924,009,20,61,2001
1153,0,1,1,0523,005,9,53,2005
1153,0,1,1,0523,005,9,53,2006
1153,0,1,1,0114,001,42,32,2009
1154,0,1,1,2533,025,31,20,2009
1153,0,1,1,1522,015,29,25,2002
0460,0,1,0,0312,003,,,2002
1153,0,1,1,0132,001,2,33,2007
1153,0,1,1,0621,006,17,68,2009
1153,0,1,1,1522,015,29,25,2008
1753,0,0,0,0522,005,34,53,2009
1754,0,1,1,0834,008,18,70,2005
1153,0,1,1,1232,012,2,28,2009
1153,0,1,1,0712,007,16,68,2009
1120,0,1,1,1932,019,32,7,2009
1565,0,1,1,0312,003,20,42,2014
1154,0,1,1,1912,019,47,6,2007
1153,0,1,1,1034,010,25,31,2002
1153,0,1,1,0213,002,3,38,2008
1153,0,1,1,0914,009,11,60,2008
1153,0,1,1,0213,002,3,38,2009
1153,0,1,1,0412,004,8,48,2005
1752,0,1,1,0821,008,14,58,2005
1155,0,1,1,0814,008,23,56,2009
1754,0,0,1,0823,008,15,66,2009
1153,0,1,1,0815,008,23,56,2008
1153,0,1,1,1012,010,24,29,2008
0265,0,1,1,1233,012,2,28,2007
1120,0,1,1,0313,003,20,42,2007
1562,0,1,1,0423,004,7,46,2005
1153,0,1,1,1722,017,45,16,2002
1154,0,1,0,0624,006,6,44,2005
1153,0,1,1,0812,008,13,64,2009
1120,0,1,0,1115,011,28,26,2005
1562,0,0,0,2531,025,29,25,2001
1153,0,1,1,0712,007,16,68,2009
1155,0,1,1,1114,011,28,26,2006
1153,0,1,1,0512,005,34,49,2003
1153,0,1,1,0334,003,7,43,2007
0266,0,1,1,1111,011,37,23,2005
1153,0,1,1,1114,011,28,26,2008
1153,0,1,1,1434,014,32,22,2008
1153,0,1,1,1622,016,38,15,2008
1153,0,1,1,0933,009,20,61,2007
1153,0,1,1,1935,019,43,7,2007
1154,0,1,1,0512,005,9,49,2009
1153,0,1,1,2234,022,34,75,2007
0266,0,1,0,1023,010,28,29,2007
1153,0,1,0,2221,022,21,73,2009
0460,0,0,0,0312,003,,,2002
1153,0,1,1,1524,015,37,25,2009
1153,0,1,1,0613,006,21,71,2007
1562,0,1,1,1022,010,24,29,2001
1562,0,1,1,1022,010,24,29,2001
1562,0,1,1,1022,010,24,29,2001
1562,0,1,1,1022,010,24,29,2001
1562,0,1,1,1022,010,24,29,2001
1562,0,1,1,1022,010,24,29,2001
1562,0,1,1,1022,010,24,29,2001
1562,0,1,1,1022,010,24,29,2001
0820,0,1,1,0432,004,,,2002
1562,0,1,1,1022,010,24,29,2001
1562,0,1,1,1022,010,24,29,2001
1562,0,1,1,1022,010,24,29,2001
1562,0,1,1,1022,010,24,29,2001
0266,0,0,1,2533,025,37,25,2004
1562,0,1,1,1022,010,24,29,2001
1562,0,1,1,1022,010,24,29,2001
1562,0,1,1,1022,010,24,29,2001
1562,0,1,1,1022,010,24,29,2001
1562,0,1,1,1022,010,24,29,2001
1562,0,1,1,1022,010,24,29,2001
1562,0,1,1,1022,010,24,29,2001
1562,0,1,1,1022,010,24,29,2001
1562,0,1,1,1022,010,24,29,2001
1562,0,1,1,1022,010,24,29,2001
1153,0,1,1,2535,025,26,23,2006
1153,0,1,1,1012,010,24,29,2006
1811,0,0,1,1612,016,41,10,2014
1153,0,1,1,0511,005,21,49,2008
0266,0,1,1,1813,018,43,7,2009
1153,0,1,1,0623,006,6,69,2007
1195,0,1,1,1623,016,45,15,2009
1153,0,1,1,0922,009,12,58,2009
1153,0,1,1,0321,003,20,42,2007
1195,0,1,1,0733,007,17,68,2008
1153,0,1,1,0422,004,7,46,2007
0820,0,1,1,0222,002,4,39,2014
0820,0,1,1,1733,017,33,21,2014
0820,0,1,1,1921,019,47,5,2014
0820,0,1,1,1431,014,1,22,2014
0820,0,1,1,0124,001,2,28,2014
1153,0,1,1,1511,015,29,25,2008
1153,0,1,1,0931,009,20,61,2007
1154,0,1,1,0232,002,20,40,2007
0810,0,1,1,2012,020,40,4,2009
0266,0,1,1,1033,010,12,30,2004
1210,0,1,1,0114,001,42,32,2014
1153,0,1,1,0434,004,10,51,2008
1754,0,0,1,2535,025,26,23,2003
1754,0,0,1,2535,025,26,23,2003
1754,0,0,1,2535,025,26,23,2003
1153,0,1,1,0833,008,13,65,2008
1154,0,1,1,0324,003,5,69,2008
1153,0,1,1,0122,001,2,32,2012
0820,0,1,1,1223,012,27,28,2014
1154,0,1,1,0835,008,18,70,2008
1754,0,1,1,2213,022,19,72,2007
1153,0,1,1,1014,010,24,29,2008
1752,0,1,1,2413,024,50,2,2002
1153,0,1,1,1732,017,39,16,2001
1153,0,1,1,0331,003,5,43,2006
2826,0,1,1,1212,012,32,24,2009
1153,0,1,1,0414,004,8,46,2006
1153,0,1,1,2511,025,36,18,2005
1153,0,1,1,1834,018,42,8,2014
1153,0,1,1,1522,015,29,25,2005
1153,0,1,1,1014,010,24,29,2008
1153,0,1,1,2213,022,19,72,2008
1153,0,1,1,0613,006,21,71,2009
1563,0,1,1,0815,008,14,57,2003
1153,0,1,1,0421,004,7,43,2005
1153,0,1,1,1424,014,1,24,2006
1153,0,1,1,2532,025,37,25,2008
1153,0,1,1,1532,015,28,25,2006
1153,0,1,1,0612,006,21,71,2008
1320,0,1,1,1215,012,27,24,2014
0810,0,1,1,1925,019,46,6,2014
1153,0,1,1,1925,019,44,6,2007
1154,0,1,1,2223,022,21,73,2008
1153,0,1,1,0412,004,8,45,2009
1153,0,1,1,0632,006,6,44,2008
1751,0,1,1,0513,005,9,49,2009
1153,0,1,1,1624,016,38,15,2008
1153,0,1,1,0832,008,18,66,2007
1754,0,0,0,2515,025,37,19,2009
1153,0,1,1,0711,007,3,68,2006
1153,0,1,1,1111,011,37,23,2007
1153,0,1,1,0834,008,18,70,2006
1754,0,1,1,1115,011,28,26,2007
1153,0,1,1,0314,003,20,42,2007
1153,0,1,1,1124,011,28,27,2005
1153,0,1,1,1011,010,24,29,2006
0460,0,0,0,0531,005,,,2002
1153,0,1,1,0421,004,7,43,2007
1153,0,1,1,0432,004,10,52,2009
1153,0,1,1,1034,010,25,31,2003
1753,0,1,0,1023,010,28,30,2009
1154,0,1,1,0833,008,13,65,2005
1754,0,1,0,2522,025,31,19,2001
1562,0,1,0,2523,025,31,21,2005
1153,0,1,1,1214,012,27,28,2008
0890,0,1,1,1833,018,42,8,2007
0820,0,1,1,0622,006,21,71,2015
1535,0,1,1,0612,006,17,71,2002
0460,0,1,0,0533,005,,,2002
0810,0,1,1,0522,005,,,2002
0460,0,1,1,0312,003,,,2002
1563,0,1,1,2521,025,31,19,2005
1153,0,1,1,1133,011,24,27,2008
0560,0,1,1,2211,022,,,2002
0560,0,1,1,2234,022,,,2002
2024,0,0,1,0522,005,,,2002
1310,0,1,1,2212,022,,,2002
1153,0,1,1,1532,015,28,25,2008
1811,0,0,1,0724,007,17,67,2009
2024,0,0,1,1115,011,28,26,2009
1811,0,0,1,1112,011,27,23,2009
1811,0,0,1,0734,007,17,67,2009
1154,0,1,1,0235,002,5,41,2009
1153,0,1,1,2433,024,48,77,2001
0820,0,1,1,0513,005,,,2002
1153,0,1,1,2413,024,50,2,2007
1153,0,1,1,0831,008,18,66,2005
1153,0,1,1,0624,006,8,69,2009
1563,0,1,0,1612,016,41,9,2003
2027,0,0,1,0711,007,3,68,2009
1153,0,1,1,0411,004,8,45,2011
1562,0,1,1,1022,010,24,29,2001
1153,0,1,1,1513,015,29,25,2009
1153,0,1,1,0735,007,17,67,2009
1153,0,1,1,0423,004,10,46,2009
1562,0,1,1,1022,010,24,29,2001
1562,0,1,1,1022,010,24,29,2005
1562,0,1,1,1022,010,24,29,2005
2093,0,0,1,0312,003,,,2002
1153,0,1,1,1925,019,46,6,2007
1811,0,0,1,0522,005,,,2002
0560,0,1,1,0531,005,,,2002
0266,0,1,1,2514,025,30,19,2007
1563,0,1,1,2234,022,,,2002
1310,0,1,1,0524,005,,,2002
1153,0,1,1,0822,008,14,63,2007
0560,0,1,1,0433,004,,,2002
1153,0,1,1,0511,005,9,49,2007
1153,0,1,1,0313,003,20,42,2009
0460,0,0,1,0522,005,,,2002
0460,0,1,1,2111,002,,,2002
0460,0,0,0,0522,005,,,2002
1153,0,1,1,2212,022,19,75,2008
1153,0,1,1,0333,003,5,43,2009
0430,0,0,1,2111,002,,,2002
2825,0,1,1,0532,005,,,2002
2027,0,0,1,0522,005,,,2002
0820,0,1,1,2211,022,,,2002
0820,0,0,1,0432,004,,,2002
141,0,0,1,0433,004,,,2002
0820,0,1,1,2211,022,19,74,2014
0820,0,1,1,1921,019,47,5,2015
0460,0,0,1,0533,005,,,2002
1110,0,1,1,2212,022,,,2002
0560,0,1,1,0234,002,,,2002
1330,0,0,1,0522,005,,,2002
1310,0,1,0,0312,003,,,2002
0820,0,1,0,0533,005,9,54,2015
1320,0,1,1,0532,005,,,2002
0460,0,1,1,0213,002,,,2002
1330,0,1,1,0213,002,,,2002
1153,0,1,1,1912,019,47,4,2007
1812,0,0,1,0513,005,,,2002
1153,0,1,1,2212,022,19,75,2008
1320,0,1,1,0533,005,,,2002
0460,0,1,1,2211,022,,,2002
1130,0,1,1,0433,004,,,2002
0910,0,0,1,2212,022,,,2002
1811,0,0,1,0312,003,,,2002
0610,0,0,1,0623,006,,,2002
0560,0,0,1,2232,022,,,2002
051,0,0,1,0512,005,,,2002
0820,0,1,1,0532,005,9,53,2005
0460,0,1,1,2234,022,,,2002
0820,0,1,1,0533,005,,,2002
2900,0,1,1,0513,005,,,2002
1811,0,0,1,0532,005,,,2002
0460,0,1,1,0512,005,,,2002
1811,0,0,1,0211,002,,,2002
1310,0,1,1,0531,005,,,2002
0460,0,1,0,0512,005,,,2002
1310,0,1,1,0522,005,,,2002
0460,0,1,0,0312,003,,,2002
143,0,0,1,0513,005,,,2002
0820,0,1,1,0623,006,,,2002
051,0,0,0,0513,005,,,2002
0920,0,1,1,0513,005,,,2002
1320,0,1,1,0234,002,,,2002
1320,0,1,1,2112,002,,,2002
1754,0,1,1,0834,008,18,70,2007
1360,0,0,1,0312,003,,,2002
051,0,0,1,0513,005,,,2002
0460,0,1,0,0623,006,,,2002
0460,0,1,0,0312,003,,,2002
0261,0,1,1,0211,002,,,2002
1350,0,0,1,0533,005,,,2002
1320,0,1,0,0312,003,,,2002
0560,0,1,1,0512,005,,,2002
1310,0,1,1,0312,003,,,2002
0560,0,1,1,0531,005,,,2002
1025,0,1,1,0513,005,,,2002
0460,0,1,0,0312,003,,,2002
0520,0,1,1,0234,002,,,2002
0460,0,0,0,0312,003,,,2002
2820,0,1,1,2233,022,,,2002
0820,0,1,1,0533,005,,,2002
1710,0,0,1,0524,005,,,2002
2820,0,1,0,0513,005,,,2002
0460,0,1,0,2211,022,,,2002
1153,0,1,1,1233,012,25,31,2007
1153,0,1,1,1831,018,42,8,2015
1153,0,1,1,1023,010,28,29,2009
0820,0,1,1,0831,008,18,66,2012
1582,0,1,1,1032,010,22,30,2015
1153,0,1,1,0424,004,10,46,2007
0810,0,1,1,0725,007,17,67,2015
1153,0,1,1,1133,011,28,27,2013
1153,0,1,1,0832,008,17,66,2008
0281,0,1,1,1531,015,37,25,2014
1153,0,1,1,1422,014,26,22,2007
1153,0,1,1,1132,011,24,26,2014
1153,0,1,1,0931,009,16,61,2002
0820,0,1,1,0722,007,20,68,2014
1121,0,1,1,0531,005,,,2002
1562,0,0,1,1634,016,38,15,2007
5002,0,1,1,0522,005,,,2002
0460,0,1,1,0211,002,,,2002
1320,0,1,1,0433,004,,,2002
0820,0,1,1,2213,022,,,2002
0560,0,1,1,0522,005,,,2002
1153,0,1,1,0334,003,7,43,2014
0560,0,1,1,0512,005,,,2002
2820,0,1,1,0511,005,,,2002
0610,0,1,1,0312,003,,,2002
0460,0,1,0,0524,005,,,2002
0460,0,1,0,0512,005,,,2002
0560,0,1,1,0523,005,,,2002
2820,0,1,0,0433,004,,,2002
0460,0,1,1,0234,002,,,2002
1320,0,1,1,0522,005,,,2002
0910,0,1,1,0512,005,,,2002
0460,0,1,1,2234,022,,,2002
1330,0,0,1,2211,022,,,2002
0810,0,1,0,0532,005,,,2002
1330,0,0,0,0513,005,,,2002
1310,0,0,1,0312,003,,,2002
1154,0,1,1,1512,015,29,25,2007
141,0,0,1,0512,005,,,2002
1710,0,1,1,0531,005,,,2002
0810,0,0,1,0511,005,,,2002
0460,0,1,1,0532,005,,,2002
1154,0,1,1,1111,011,28,25,2007
0560,0,1,1,0512,005,,,2002
1245,0,1,1,1222,012,27,27,2009
1330,0,0,1,0513,005,,,2002
0610,0,1,1,0234,002,,,2002
0560,0,0,1,0234,002,,,2002
0281,0,1,0,1712,017,39,14,2015
1320,0,1,1,0234,002,,,2002
1811,0,0,1,2211,022,,,2002
1330,0,0,1,0532,005,,,2002
0910,0,1,1,0311,003,,,2002
0460,0,1,0,0513,005,,,2002
0820,0,1,1,2013,020,48,77,2015
0460,0,1,1,0531,005,,,2002
1320,0,1,1,0524,005,,,2002
0281,0,1,0,2233,022,34,49,2007
1153,0,1,1,0835,008,18,70,2005
143,0,1,1,0523,005,,,2002
0840,0,1,1,0522,005,,,2002
1811,0,0,1,2233,022,,,2002
2825,0,1,1,2212,022,,,2002
2017,0,0,1,0512,005,,,2002
1310,0,1,1,2212,022,,,2002
1350,0,0,1,2112,002,,,2002
051,0,0,1,0623,006,,,2002
0560,0,1,1,0533,005,,,2002
2027,0,0,1,0512,005,,,2002
0810,0,1,1,0524,005,,,2002
0810,0,1,1,2212,022,,,2002
4387,0,1,0,2212,022,,,2002
2017,0,0,1,0523,005,,,2002
0810,0,1,1,1935,019,43,7,2014
0930,0,1,1,0533,005,,,2002
0460,0,1,0,2211,022,,,2002
0910,0,0,1,2211,022,,,2002
1811,0,0,1,0513,005,,,2002
2017,0,0,1,0524,005,,,2002
0460,0,1,1,0433,004,,,2002
0810,0,1,1,0512,005,,,2002
0460,0,0,1,0433,004,,,2002
1750,0,0,1,0513,005,,,2002
0820,0,1,1,2212,022,,,2002
0560,0,0,1,2211,022,,,2002
0560,0,0,1,0513,005,,,2002
1153,0,1,1,0532,005,9,53,2004
1320,0,1,1,0531,005,,,2002
1751,0,1,1,1023,010,28,29,2009
2825,0,1,1,2234,022,,,2002
2820,0,1,0,2212,022,,,2002
0560,0,0,1,2211,022,,,2002
1750,0,1,1,1913,019,46,3,2008
2825,0,1,1,2112,002,,,2002
0460,0,1,1,2233,022,,,2002
1310,0,1,1,0532,005,,,2002
0820,0,1,1,0532,005,,,2002
1153,0,1,1,0524,005,34,53,2005
1153,0,1,1,1011,010,24,29,2009
0910,0,1,1,0523,005,,,2002
143,0,0,1,0523,005,,,2002
0460,0,1,1,0531,005,,,2002
0610,0,1,1,2234,022,,,2002
1310,0,1,1,0322,003,,,2002
1350,0,0,1,0533,005,,,2002
1310,0,1,1,0522,005,,,2002
1320,0,1,1,0512,005,,,2002
0460,0,1,0,0322,003,,,2002
1754,0,1,0,1233,012,25,31,2005
0820,0,0,1,2211,022,,,2002
1153,0,1,1,0311,003,20,40,2009
0820,0,1,1,0433,004,,,2002
1153,0,1,1,0631,006,8,44,2009
1153,0,1,1,0914,009,11,34,2015
1153,0,1,1,0723,007,16,68,2005
1153,0,1,1,1522,015,29,25,2007
1154,0,1,1,0734,007,17,67,2012
1200,0,1,1,0324,003,5,43,2014
5000,0,0,1,0531,005,,,2002
1120,0,1,1,0914,009,25,34,2015
1153,0,1,1,0111,001,42,32,2009
1154,0,1,1,0424,004,10,46,2007
1153,0,1,1,0513,005,34,49,2008
1153,0,1,1,1231,012,25,28,2015
1754,0,0,0,0612,006,17,71,2006
1153,0,1,1,1524,015,37,25,2010
0560,0,0,1,0531,005,,,2002
0820,0,1,1,1434,014,1,22,2015
0560,0,1,1,1612,016,41,10,2015
1320,0,1,1,1814,018,43,7,2014
2820,0,1,1,0431,004,,,2002
1153,0,1,1,0831,008,18,66,2009
1120,0,1,1,0122,001,42,32,2005
1153,0,1,1,0323,003,6,69,2007
0420,0,1,1,2211,022,,,2002
1153,0,1,1,0221,002,3,38,2008
1153,0,1,1,0424,004,7,46,2015
1153,0,1,1,2534,025,27,23,2006
1153,0,1,1,0935,009,3,37,2008
1153,0,1,1,0633,006,6,49,2007
1811,0,0,1,1622,016,45,11,2015
0820,0,1,1,0511,005,,,2002
1154,0,1,1,0131,001,2,33,2009
1154,0,1,1,1513,015,29,25,2006
1153,0,1,1,1123,011,28,27,2005
1130,0,1,1,0522,005,34,49,2008
1154,0,1,1,1813,018,43,7,2007
1153,0,1,1,1123,011,28,27,2005
1155,0,1,1,2212,022,19,75,2005
1562,0,1,1,0931,009,20,61,2006
1153,0,1,1,1911,019,47,5,2014
0266,0,1,1,2525,025,26,22,2008
1153,0,1,1,0722,007,6,69,2008
1154,0,1,1,0631,006,8,44,2013
1562,0,1,1,0931,009,20,61,2006
1562,0,1,1,0931,009,20,61,2006
1562,0,1,1,0931,009,20,61,2006
1153,0,1,0,0232,002,20,40,2009
2826,0,1,1,1832,018,42,8,2016
1153,0,1,1,1121,011,27,23,2014
1140,0,1,1,1612,016,41,9,2009
0281,0,1,0,2535,025,26,23,2014
5004,0,1,1,1422,014,26,23,2015
1155,0,1,1,2232,022,9,73,2008
1310,0,1,1,0533,005,,,2002
1153,0,1,1,0633,006,9,49,2008
1153,0,1,1,0815,008,23,57,2006
0820,0,1,1,1913,019,46,3,2014
0460,0,1,0,0511,005,,,2002
1754,0,0,0,1031,010,22,30,2006
1153,0,1,1,1915,019,46,3,2002
1544,0,1,0,0833,008,13,65,2004
1210,0,1,1,1724,017,33,14,2009
1753,0,1,0,1033,010,12,30,2008
2017,0,0,1,0511,005,,,2002
1153,0,1,1,0531,005,9,49,2013
1153,0,1,1,1233,012,2,28,2011
1153,0,1,1,2534,025,30,23,2007
0820,0,1,1,2122,002,,,2002
0460,0,1,1,0522,005,,,2002
1506,0,0,1,0511,005,,,2002
0560,0,1,1,0512,005,,,2002
4387,0,0,0,0522,005,,,2002
0460,0,1,1,0513,005,,,2002
0460,0,1,1,0234,002,,,2002
1153,0,1,1,0422,004,7,46,2008
1153,0,1,1,0815,008,14,57,2003
1153,0,1,1,0825,008,15,66,2006
0560,0,0,1,0512,005,,,2002
0281,0,1,1,0524,005,,,2002
0810,0,1,1,1634,016,30,15,2015
1310,0,1,1,0522,005,,,2002
1153,0,1,1,1112,011,27,23,2015
1153,0,1,1,1511,015,29,25,2001
1153,0,1,1,0835,008,18,70,2011
1153,0,1,1,1111,011,37,23,2008
1811,0,0,1,2233,022,,,2002
0810,0,1,1,2212,022,,,2002
0460,0,1,0,0311,003,,,2002
0810,0,1,1,0122,001,42,32,2007
1153,0,1,1,0622,006,21,71,2006
1153,0,1,1,0633,006,6,44,2008
1811,0,0,1,0522,005,,,2002
1153,0,1,1,0722,007,6,68,2004
1310,0,1,1,0511,005,,,2002
1153,0,1,1,1523,015,28,25,2003
1153,0,1,1,0421,004,7,43,2014
1153,0,1,1,1223,012,2,28,2007
0910,0,1,1,2212,022,,,2002
1153,0,1,1,2532,025,37,25,2010
1153,0,1,1,1012,010,24,29,2007
0810,0,1,1,1233,012,2,28,2004
1153,0,1,1,2413,024,50,2,2007
1153,0,1,1,2433,024,40,77,2014
1153,0,1,1,1621,016,45,12,2015
2027,0,0,1,0512,005,,,2002
0820,0,1,1,1912,019,47,6,2015
1310,0,1,0,0532,005,,,2002
1153,0,1,1,0331,003,5,43,2013
1153,0,1,1,0413,004,8,48,2015
0460,0,1,1,2234,022,,,2002
0460,0,0,1,0511,005,,,2002
1110,0,1,1,2221,022,21,73,2013
1153,0,1,1,0413,004,8,47,2009
1153,0,1,1,2513,025,36,25,2008
1153,0,1,1,1424,014,1,24,2007
1153,0,1,1,1925,019,44,6,2010
1752,0,1,0,2522,025,31,20,2008
1153,0,1,1,0423,004,10,46,2015
0810,0,1,1,1223,012,2,28,2009
1153,0,1,1,0935,009,3,61,2004
2093,0,0,1,0434,004,,,2002
1563,0,1,1,1211,012,26,24,2001
1153,0,1,1,0833,008,13,65,2008
0820,0,1,1,2211,022,19,72,2012
1153,0,1,1,0334,003,7,43,2013
0620,0,1,1,2211,022,,,2002
1153,0,1,1,0222,002,4,39,2008
1310,0,1,1,0322,003,,,2002
0820,0,1,1,0522,005,,,2002
2830,0,1,1,2233,022,,,2002
1153,0,1,1,0933,009,20,61,2008
1153,0,1,1,0421,004,7,43,2007
1153,0,1,1,0733,007,17,68,2006
0820,0,1,1,2233,022,,,2002
1153,0,1,1,1434,014,1,22,2006
1153,0,1,1,1421,014,26,23,2006
2093,0,0,1,0222,002,,,2002
1752,0,0,1,1712,017,39,14,2005
1153,0,1,1,0914,009,11,34,2015
2017,0,0,1,0311,003,,,2002
0281,0,1,1,0312,003,20,42,2009
1153,0,1,1,1533,015,28,25,2013
2017,0,0,1,0234,002,,,2002
0560,0,0,1,0533,005,,,2002
1140,0,1,1,2513,025,36,25,2009
1153,0,1,1,0622,006,21,71,2008
1153,0,1,1,0611,006,17,71,2005
1752,0,1,1,2522,025,31,20,2006
0810,0,1,1,2422,024,49,1,2015
1153,0,1,1,0614,006,21,71,2006
0460,0,1,1,0512,005,,,2002
1153,0,1,1,1723,017,33,16,2009
1310,0,1,1,0522,005,,,2002
1754,0,1,1,1624,016,38,15,2009
1153,0,1,0,1915,019,46,3,2009
1153,0,1,1,1831,018,42,8,2011
0460,0,1,1,0512,005,,,2002
0460,0,1,1,0533,005,9,54,2015
1153,0,1,1,0631,006,8,44,2015
0460,0,1,1,0532,005,,,2002
1153,0,1,1,0511,005,6,49,2010
0460,0,1,1,0512,005,,,2002
1153,0,1,1,2424,024,49,1,2009
1153,0,1,1,0631,006,8,44,2007
1153,0,1,1,0734,007,17,67,2014
0460,0,1,0,0524,005,,,2002
0460,0,1,0,0533,005,,,2002
1752,0,1,1,2532,025,37,25,2006
1310,0,1,1,0523,005,,,2002
1154,0,1,1,1712,017,39,13,2007
1153,0,1,1,1014,010,24,29,2007
1562,0,0,0,0811,008,23,56,2004
1562,0,0,0,0811,008,23,56,2004
1562,0,0,0,0811,008,23,56,2003
1754,0,1,1,0931,009,20,61,2007
1130,0,1,1,2514,025,31,19,2015
1310,0,1,1,1112,011,27,23,2012
1811,0,0,1,0513,005,,,2002
1153,0,1,1,0614,006,21,71,2014
1752,0,1,1,1024,010,22,30,2004
1752,0,0,0,1633,016,38,15,2008
1154,0,1,1,0422,004,7,46,2007
1153,0,1,1,1532,015,37,25,2012
1153,0,1,1,1532,015,28,25,2015
1153,0,1,1,2531,025,29,25,2006
1153,0,1,1,1723,017,33,16,2005
0266,0,0,1,2523,025,31,21,2008
1153,0,1,1,2422,024,49,1,2015
2027,0,0,1,0211,002,,,2002
0265,0,1,0,0825,008,15,66,2004
2027,0,0,1,0522,005,,,2002
0610,0,1,1,0532,005,,,2002
1130,0,1,1,1733,017,33,16,2014
1153,0,1,1,1022,010,24,29,2008
0820,0,1,1,0531,005,,,2002
1130,0,1,1,1723,017,33,14,2014
1752,0,1,0,0824,008,16,63,2008
1130,0,1,1,1723,017,33,14,2014
0820,0,1,1,0311,003,,,2002
0910,0,1,1,0623,006,,,2002
0810,0,0,1,0312,003,,,2002
0820,0,1,1,0114,001,42,32,2015
1330,0,0,1,2112,002,,,2002
1153,0,1,1,1022,010,24,29,2005
0810,0,1,1,0522,005,,,2002
1153,0,1,1,0722,007,20,68,2009
0620,0,1,1,0633,006,,,2002
2820,0,1,0,0322,003,,,2002
0460,0,1,1,0513,005,,,2002
1811,0,0,1,0513,005,,,2002
1310,0,1,1,0532,005,,,2002
2250,0,0,1,2212,022,,,2002
1506,0,0,1,0511,005,,,2002
1811,0,0,1,2234,022,,,2002
1562,0,1,0,2522,025,31,19,2003
